track_id,content_length,language_label,page_count,url,domain_label_en,sub_domain_label_en
9c51c4d0-da60-5006-9851-035e562469e9,1212009,en,63,https://www.hanfa.hr/notifikacije/FTWS_3296.pdf,Business Finance,Contracts & Policies
3cf78b70-abf2-585d-a974-354c2541849d,3872427,en,80,https://www.doncalabria.org/documenti/fck/files/4%20-%20INGLESE.pdf,Business Finance,Contracts & Policies
7af53ccc-a8dc-5753-a8c6-dc7c24141606,1865105,en,32,https://fiig.com.au/docs/default-source/adi-pds-t-cs-etc/bank-of-qld-td---pds.pdf,Business Finance,Contracts & Policies
80e7491b-758a-56e3-b013-f54396912d88,1775455,en,122,https://www.psabuy.org/Portals/0/Contracts/18-201/Ubeo-Response-Part-2.pdf,Business Finance,Contracts & Policies
89529e81-1ef6-5b4b-8831-5d255bd67258,354621,en,34,http://www.icicibank.co.uk/managed-assets/docs/personal_bank_TNC_1march2012.pdf,Business Finance,Contracts & Policies
aa143b28-6a85-5bbb-b918-4656a4638321,266068,en,46,https://download.strivo.se/upload/Final%20terms/batch2/SE0006732251.pdf,Business Finance,Contracts & Policies
e43b936b-e8a5-581e-97c8-28027f67505a,1072915,en,120,https://www.unicreditbank.hu/content/dam/cee2020-pws-hu/Rolunk/hasznos_infok/AUF_EN_201200124_lez%C3%A1rt.pdf,Business Finance,Contracts & Policies
5bd0dfa4-3236-5ff0-a562-069fa29680e4,521231,en,53,https://manypets.com/uk/resources/policy-wording/pre-existing-policy-wording-2022-03-30.pdf,Business Finance,Contracts & Policies
ebb7a081-52ed-5066-ac21-87e1911fceb7,550432,en,30,https://www.firstbanktexas.com/sites/default/files/document/fbt-business-online-and-mobile-banking-disclosure.pdf,Business Finance,Contracts & Policies
c694e8fd-c036-5b36-98b5-4130e47ecb89,269643,en,20,http://www.cbonline.co.uk/resources/9bc9ad72-643b-4986-9aac-ea16f803d0cc/53307-Bus_Current_Sav_A5-DU192.pdf,Business Finance,Contracts & Policies
d7b03475-fdf5-549d-8871-818beede6fe9,2821302,en,47,https://www.mediobanca.com/static/upload_new/xs2/0002/xs2319947268_serie-431_bg_phoenix-snowball-wo-snam_nexi_fts-nds.pdf,Business Finance,Contracts & Policies
bc71a53d-502c-598f-8129-975ffbe153bb,484659,en,28,https://www.produitsdebourse.bnpparibas.fr/globalassets/fra/documents/terms/2024/06-june/10-06/11-06-2024_ets_fr_turbo_closed_end_commodity_fx_equity_fr.2024-06-10.79738_ftiss.pdf,Business Finance,Contracts & Policies
538e6850-e03d-50c1-b960-dc0af7202531,271716,en,20,https://fsduganda.or.ug/wp-content/uploads/2018/12/MicroInsurance-Challenge-Fund-RFP.pdf,Business Finance,Contracts & Policies
64b46a75-2dcc-52af-875b-c110c4f22c28,143685,en,21,https://www.bankofcyprus.com/globalassets/cyprus/org_methods/commissions_charges_previous_editions/eng/boc-catalogue-ibu-dec-21-eng.pdf,Business Finance,Contracts & Policies
42a586f6-c7c2-5706-812f-88b650ee89a3,628029,en,53,https://cambio.se/wp-content/uploads/2020/12/chiron-terms-and-conditions-executed.pdf,Business Finance,Contracts & Policies
682dc895-fd64-5a5d-af51-bea096c84cd4,429110,en,27,https://www.produitsdebourse.bnpparibas.fr/globalassets/fra/documents/terms/2022/10.-october/07.10/07-10-2022_ets_fr_turbo_closed_end_forex_fr.2022-10-06.51509_ftiss.pdf,Business Finance,Contracts & Policies
f404db70-999c-55ea-9830-bbc3bbdcfe7b,222902,en,33,https://www.HKEX.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_General-Rules-of-HKSCC/067_23_HKSCC_Project-FINI_Appendix-1_GR_e.pdf,Business Finance,Contracts & Policies
17f54829-1852-56d4-ab14-d9c58a7f3e75,2217995,zh,20,https://dlqh.com/ueditor/php/upload/file/1619407609633397.pdf,Business Finance,Brokerage Research Reports
8aef7581-2e02-5e0f-8024-87be15743ff4,4617855,en,88,https://archive.org/download/catalogueofsilve00glen_0/catalogueofsilve00glen_0.pdf,Business Finance,Contracts & Policies
8932796b-becd-5093-8b11-27ca7d2742a6,1627322,zh,30,http://www.nifd.cn/Uploads/Paper/ec3c618f-398d-4ec3-a488-3dd59f078141.pdf,Business Finance,Brokerage Research Reports
17d79f97-9cac-5a0f-917f-d67d77787a12,6054970,zh,44,https://www.icmagroup.org/assets/ICMA-The-Asian-International-Bond-Markets-Developments-and-Trends-March-2024-Chinese-version.pdf,Business Finance,Brokerage Research Reports
dd17d3d6-bbec-511f-8f3d-5f20c157fb04,1788426,zh,25,http://www.pday.com.cn/UpLoads/ArticleFreePartPath/20080910095343.pdf,Business Finance,Brokerage Research Reports
d7ce5444-9bf3-542d-8ce7-fe859549b40d,42244678,zh,36,http://filemha.wankacn.com/mhacn/2018%E7%A1%AC%E6%A0%B8%E8%81%94%E7%9B%9F%E7%99%BD%E7%9A%AE%E4%B9%A6.pdf,Business Finance,Brokerage Research Reports
a025e508-30fe-5dab-afbf-ed63db8417c9,2292375,zh,20,http://img3.gelonghui.com/pdf/%E8%BF%AA%E5%A3%AB%E5%B0%BC%E7%B3%BB%E5%88%97%E6%8A%A5%E5%91%8A%E4%B9%8B%E4%B8%9C%E6%96%B9%E8%88%AA%E7%A9%BA%EF%BC%88600115%EF%BC%89%E6%8A%95%E8%B5%84%E4%BB%B7%E5%80%BC%E5%88%86%E6%9E%90%E6%8A%A5%E5%91%8A%E2%80%94%E4%BD%8E%E6%B2%B9%E4%BB%B7%E5%8F%A0%E5%8A%A0%E8%BF%AA%E5%A3%AB%E5%B0%BC%EF%BC%8C%E4%B8%9A%E7%BB%A9%E6%96%99%E8%BF%9E%E7%BB%AD%E6%94%B9%E5%96%84.pdf,Business Finance,Brokerage Research Reports
ea6d417c-fe03-53ec-a93f-deca87710cd1,1713808,zh,33,https://gitee.com/it-ebooks/industry-reports-2019-part1/raw/master/2018%E6%BD%AE%E6%B5%81%E4%BA%BA%E7%BE%A4%E8%BF%90%E5%8A%A8%E9%9E%8B%E6%B6%88%E8%B4%B9%E8%B6%8B%E5%8A%BF%E6%8A%A5%E5%91%8A.pdf,Business Finance,Brokerage Research Reports
c8bfaac4-2f15-54eb-bc32-0b849d4dd87d,1332294,zh,31,http://jifco.com.cn/uploadfile/201301/20130123102222532.pdf,Business Finance,Brokerage Research Reports
2e9d9818-caf3-5c75-8918-af22ac47884e,1216676,zh,25,http://media.src.leju.com/imp/imp/deal/07/d0/e/ff5dc35d64d1baeb7b9421e4b2e_p24_mk24.pdf,Business Finance,Brokerage Research Reports
7af12215-2daf-51d0-aef3-d93cda4ecddd,1060128,zh,24,http://image.finance.china.cn/picupload/2017/0913/134_253448429_20170913152318.pdf,Business Finance,Brokerage Research Reports
6ec4fd9a-d328-533f-b8fe-f2d14dc460fa,2760893,zh,82,https://www.lczxqy.com/upload/files/2023/0318/202303180434112386.pdf,Business Finance,Brokerage Research Reports
255d8e78-ea51-5709-aa53-14c4101b4514,18562886,zh,78,http://www.lhratings.com/file/29e67e26-d33a-4579-9f48-993be9aaebf0.pdf,Business Finance,Brokerage Research Reports
8ea20f6b-78a1-5b60-9603-a5e8b3c7e3af,5727158,zh,54,http://www.fsfund.com/webimages/upload2012/2019/05/15/135753212_573_f1629c1c-0a2a-360d-8a27-2059e58d1d63.pdf,Business Finance,Brokerage Research Reports
93eeb6ed-4975-5f8b-8ed8-3c2ecbfa7ce5,1996808,zh,26,https://en.cafr.cn/Contents/images/Research/20220404101514.pdf,Business Finance,Brokerage Research Reports
92c5d09c-b7cb-5781-b378-4421c7b6836d,2000009,zh,24,https://img3.gelonghui.com/pdf/50da5-558c4b0f-b7b2-4f35-97dd-cf899720c0ec.pdf,Business Finance,Brokerage Research Reports
94c627fa-df1e-5b5f-858d-6933cf8d457f,270711,en,27,https://www.fisco.co.jp/wordpress/wp-content/uploads/gakken20200507_e.pdf,Business Finance,Brokerage Research Reports
1df8253a-f004-574a-af70-38c0c8db245f,11267464,en,127,https://www.iafico.org/_files/ugd/e9e42a_1ae649043cb24df381f8ff5e52a8f643.pdf,Business Finance,Brokerage Research Reports
9f145aa1-2b1a-5345-bf05-cdf1579fc638,4977963,en,23,https://www.citylets.co.uk/research/reports/pdf/Citylets-Quarterly-Report-Q4-2024.pdf,Business Finance,Brokerage Research Reports
45acba10-d683-5382-8cbc-12382a97ab13,1926709,zh,29,https://pic.chinaventure.com.cn/reportFiles/7119512407113728.pdf,Business Finance,Brokerage Research Reports
27a82365-d321-57dc-a36d-5c03aabb77a9,535623,en,49,https://www.dallasfed.org/-/media/documents/institute/wpapers/2011/0088.pdf,Business Finance,Brokerage Research Reports
cff23d23-0228-5b0b-9d0e-91db124b8364,2159271,en,61,https://7958545.fs1.hubspotusercontent-na1.net/hubfs/7958545/TCHL%20SoDT%20report%202023%20DIGITAL%20USE%20SPREADS.pdf?utm_medium=email&utm_content=245120006&utm_source=hs_automation,Business Finance,Brokerage Research Reports
61bada9c-48fd-58a3-beca-e2b9af77443c,1009059,en,25,https://thomasjjordan.com/wp-content/uploads/2023/02/SAMPLE_ROVExodus-CompLink.pdf,Business Finance,Brokerage Research Reports
e9702cff-840a-5be8-acb0-e2cf0acda90e,362073,en,46,http://english.ckgsb.edu.cn/sites/default/files/files/Paper2_GarlappiSong2016_MS.pdf,Business Finance,Brokerage Research Reports
6fba03ac-bd36-5c84-a2c2-b4b4dbbea4d4,272837,en,29,https://www.canada2030.ca/wp-content/uploads/2013/08/World_Order_in_2050.pdf,Business Finance,Brokerage Research Reports
31836fd2-4fb7-518f-b8bf-351fd09a4129,275357,en,36,https://discovery.ucl.ac.uk/14741/1/14741.pdf,Business Finance,Brokerage Research Reports
7bfe7335-bc95-5497-913e-61ce03f648bd,3745983,en,84,https://group78.org/wp-content/uploads/2013/11/conf2013_Keynote-Bhattacharya.pdf,Business Finance,Brokerage Research Reports
51055d74-8d21-5d61-a1ff-13f33f2a4569,8273967,en,24,https://reachcentralcoast.org/wp-content/uploads/Central-Coast-Post-Covid-Economy_BW-Research.pdf,Business Finance,Brokerage Research Reports
158fdc06-d64d-5632-889d-4abe94cbfe52,426990,en,53,https://www.nber.org/system/files/working_papers/w11413/w11413.pdf,Business Finance,Brokerage Research Reports
4a5510bc-944f-5231-a377-68b47f15bc11,1085630,en,36,http://michaelsamonas.gr/images/Mixalhs/resources/Innovation_Aug_2007.pdf,Business Finance,Brokerage Research Reports
fffd8675-a1d2-56a3-b524-4065fd0faa00,1500739,en,43,https://ntnuopen.ntnu.no/ntnu-xmlui/bitstream/handle/11250/2609893/Nygaard_Stensaas_Masterthesis_V18.pdf?sequence=1&isAllowed=y,Business Finance,Brokerage Research Reports
71ac2601-3d6a-599d-905f-38ba095c1ad3,728446,en,68,https://www.compass.com/ucfe-assets/research/research-v2.3.0/assets/Manhattan_Quarterly_Market_Insights_Report_Q1_2019.pdf,Business Finance,Brokerage Research Reports
9b0243a0-bfcb-5f17-af2d-66b0c712c1da,3347620,en,23,http://salientquants.com/wp-content/uploads/2020/08/Diversification-and-the-realised-volatility-of-equity-portfolios.pdf,Business Finance,Brokerage Research Reports
398abf59-4694-587c-b322-914aaf1eadb4,1168082,en,35,https://reri.org/research/files/Sustainability_and_Private_Equity_Real_Estate_Returns.pdf,Business Finance,Brokerage Research Reports
f7ced7b0-f8ba-57e1-87a8-61c7876838b5,522000,en,36,http://aacg.com/wp-content/uploads/2014/09/Target-Date-Funds-Historical-Volatility-Return-Profiles.pdf,Business Finance,Brokerage Research Reports
d940b220-b06f-52e9-ac3c-5c73fb6f9826,1626916,en,33,https://assets.kpmg/content/dam/kpmg/tr/pdf/2018/07/avrupa-enerji-piyasalari-raporu-2018.pdf,Business Finance,Brokerage Research Reports
58b2cf7a-ee49-57b3-9b80-9541e0254b10,1148658,en,24,http://dupress.deloitte.com/content/dam/dup-us-en/articles/success-or-struggle-roa-as-a-true-measure-of-business-performance/DUP505_ROA_vFINAL2.pdf,Business Finance,Brokerage Research Reports
9cb77e42-f80b-5c6f-9967-1646a7acdcb1,2614158,zh,41,https://www.cscec.com.cn/zgjz_new/tzzgxnew/tzzfw/lytj/201412/P020171225524317758296.pdf,Business Finance,Brokerage Roadshow PPTs
bc5218b7-2d39-541b-b69d-d6a4c420d726,9739687,en,37,http://www.arxiv.org/pdf/2407.15532,Business Finance,Brokerage Research Reports
eb269ef1-c067-5197-ab80-4bdbf8452773,12719328,zh,27,https://www.anakokic.com/www/word/2022boao/boao02.pdf,Business Finance,Brokerage Roadshow PPTs
2bb96775-80bf-52b6-8555-0895ad953b0f,3936436,en,49,https://bsmedia.business-standard.com/_media/bs/data/announcements/bse/30112024/3fadaefa-8ec2-4006-983e-ff2f666c5182.pdf,Business Finance,Brokerage Roadshow PPTs
943a1354-ac14-5a3a-9ba2-90dc175436a6,1310659,en,39,https://ibf-uzh.ch/wp-content/uploads/2022/10/Blended-Finance_When-to-use-which-approach-FINAL.pdf,Business Finance,Brokerage Roadshow PPTs
25fb3788-2d8d-599f-a88b-015c6f7f8e03,1906253,en,26,http://robertbrain.com/members-area/free-access/presentations/2020-04-TA-What-is-it-handout.pdf,Business Finance,Brokerage Roadshow PPTs
1b7a0cba-e71d-5abd-b617-26f39a979ab5,502468,en,56,http://www.caycon.com/downloads/bizplanning-2004-11-10.pdf,Business Finance,Brokerage Roadshow PPTs
4ca8095a-8049-511b-8c7e-b7cd8f3e56b5,16038123,en,71,https://www.enl.mu/media/s3pj2ys3/enl-ib-oct-2024_pdf-shared.pdf,Business Finance,Brokerage Roadshow PPTs
a9091993-ebcd-5d82-9ce8-fbdcf41a1a9d,183684,en,38,http://www.caltagironeeditore.com/wp-content/uploads/2018/01/presentazioni_Road_show_June2000.pdf,Business Finance,Brokerage Roadshow PPTs
1e39517a-1cf5-5c3e-b83a-918665e9f991,301067,en,32,https://www.borsaitaliana.it/media/borsa/db/pdf/new/9085.pdf,Business Finance,Brokerage Roadshow PPTs
2df6bb22-734d-5b67-82f6-179b0fe0a36b,4604682,en,47,https://modernform.cdnboost.com/stocks/newsroom/o0x0/fk/g3/g264fkg3mw/Modernform-Opportunity-Day-2021.pdf,Business Finance,Brokerage Roadshow PPTs
65c802bf-a699-516f-b44a-fe1f8db6706e,1544849,en,48,https://media.api.sf.gov/documents/Multi_Year_Financial_Planning_May_15_2024_1.pdf,Business Finance,Brokerage Roadshow PPTs
81592010-9c12-50a7-9b8d-5924033a9759,750671,en,57,http://media.corporate-ir.net/media_files/irol/69/69979/presentations/DeutscheBankConference_NewYorkSept2005.pdf,Business Finance,Brokerage Roadshow PPTs
14c21718-c8c8-52b0-b18a-6c50b571e782,3460045,en,20,https://s3.us-west-2.amazonaws.com/client-media-cbcdr.com-v2/wp-content/uploads/2020/03/Investment-OM-Package-2108-W-Springfield-0721.pdf,Business Finance,Brokerage Roadshow PPTs
e35390f4-caa1-5b4f-9422-261fc666170d,867073,en,31,https://d1io3yog0oux5.cloudfront.net/_766e7e17918ef4019cc1c9f55664555f/synchrony/db/3606/33100/investor_supplement/syf-1q17-investor-presentation-final.pdf,Business Finance,Brokerage Roadshow PPTs
038fd276-752c-5919-951b-be871c88c573,6227897,en,45,https://gta.com.ua/img/news/2023/0809/take-two-report.pdf,Business Finance,Brokerage Roadshow PPTs
91a991dc-64a3-5614-8015-82f7310c2f1f,2142516,en,34,https://www.bangkoklife.com/Upload/InvestorFile/7dfa65d3663f4748849960c286f2dbc3.pdf,Business Finance,Brokerage Roadshow PPTs
6d8df49d-9c81-526a-a68f-0ffe99a5086f,1269002,en,32,http://ir.listedcompany.com/tracker.pl?type=5&id=74206&m=c9065874e48f0cb05fca543464051477447a3da21e5c31ac0d916e60660cfb6c&redirect=http%3A%2F%2Fsat.listedcompany.com%2Fmisc%2FPRESN%2F20151209-sat-oppday-3q2015.pdf,Business Finance,Brokerage Roadshow PPTs
4cec721a-d3c7-5fe7-ae76-163a37bb12c2,4677823,en,36,https://d1io3yog0oux5.cloudfront.net/_35d975d45c99b417b6e7bc29d74dcc4f/heliostechnologies/db/420/3469/pdf/20180613+SNHY+Stifel+Presentation+FINAL.pdf,Business Finance,Brokerage Roadshow PPTs
b93d6a8b-754d-5abb-b9e9-3e032180e633,774439,en,33,https://users.wfu.edu/strumpks/PMConf_2007/DawnKeller(Prediction%20Market%20Conference%20110107_Best%20Buy_for%20web).pdf,Business Finance,Brokerage Roadshow PPTs
f20226de-5678-5961-8f05-7d49153d70b5,5003749,en,53,https://s1.q4cdn.com/960380961/files/doc_presentations/2019/Tronox-VRP-Conference-NY-6-18-19-FINALv2.pdf,Business Finance,Brokerage Roadshow PPTs
d7fdff02-32c4-5693-a5b3-10dfea6ad870,305976,en,23,"https://goldgeologist.com/presentations/Share_Structure,_People,_and_Projects.pdf",Business Finance,Brokerage Roadshow PPTs
d0355a0f-b2d6-5466-9642-d918a5cca931,10839153,en,20,https://staticcdn1.gowebcasting.com/documents/files/events/event_00004139_iJCVw97j.pdf,Business Finance,Brokerage Roadshow PPTs
0da4ee90-ab87-5a74-a8b2-2053d5580aa0,6333860,en,35,http://kalushrda.gov.ua/images/news/Files/%D0%86%D0%BD%D0%B2%D0%B5%D1%81%D1%82%D0%B8%D1%86%D1%96%D0%B9%D0%BD%D0%B8%D0%B9%20%D0%BF%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83%202017_ENG(1).pdf,Business Finance,Brokerage Roadshow PPTs
b275f32a-5a9c-5e2b-8a2f-88e6ce00c915,3068364,en,25,https://aceee.org/sites/default/files/pdf/conferences/eeff/2016/Plenary_Session_FF16_5.23.16.pdf,Business Finance,Brokerage Roadshow PPTs
85f97eda-3938-58c1-ab62-bc081ed9038a,1401043,en,38,http://elengroup.com/uploads/presentazioni/Company-Presentation_Banca-IFIGEST_2011.pdf,Business Finance,Brokerage Roadshow PPTs
0f2ca2e0-c300-5cf7-8ebd-2159af7ee7a4,9737795,en,35,https://d1io3yog0oux5.cloudfront.net/_dff064996caec7acf86b3efc4b1f4efb/redwoodtrust/db/888/7944/file/RWT-Investor-Presentation-November-2020.pdf,Business Finance,Brokerage Roadshow PPTs
9cadef4a-d2b5-5592-96cb-02d3bfbc1c14,3475076,en,23,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/20160406_Mines__Money_Asia_Hong_Kong_Presentation_-_April_2016_144.pdf,Business Finance,Brokerage Roadshow PPTs
dda1f5c8-1bac-56f0-b6ca-33d651240b8c,807979,zh,24,http://www.jlxlcd.cn/upload/file/20190516134954815.pdf,Industrial & Construction,Equipment Manuals
23a0d9ec-d195-5e16-9544-e25aba1de14b,4328341,en,46,https://relacje.brand24.pl/wp-content/uploads/2019/07/Brand24-S.A.-Prezentacja-Q12019.pdf,Business Finance,Brokerage Roadshow PPTs
1925d175-c049-59ed-aec1-bce146bcb5c7,14459399,zh,105,https://org.downloadcenter.samsung.com/downloadfile/ContentsFile.aspx?CDSite=UNI_CN&OriginYN=N&ModelType=N&ModelName=AM028KNLDEH%2FSC&CttFileID=8422950&CDCttType=UM&VPath=UM%2F202201%2F20220108101251813%2FDVM_NASA_Duct_IBIM_CN_DB68-04096A-24_211118.pdf,Industrial & Construction,Equipment Manuals
0df065d8-8ec0-5e32-a294-11b72bb97215,7624302,zh,48,https://processsensing.cn/docs/manual/Michell_Instruments_Easidew_PRO_XP_CN_Manual.pdf,Industrial & Construction,Equipment Manuals
8f57b1bc-6db5-5641-a786-4c7a142dd6b2,1163055,zh,53,https://www.fugong.com/upload/205/319/20240701/4405880740295062490.pdf,Industrial & Construction,Equipment Manuals
7eb438dd-4cc7-5ddd-a919-afd88f06a53e,3294033,zh,27,https://www.unicorecomm.com/assets/upload/file/UM220-INS_Series_Module_User_Manual_CH_R3_5.pdf,Industrial & Construction,Equipment Manuals
c3c2f2ee-0fd8-578b-9c6e-842a786e37b2,2293941,en,34,https://wholesale.bagriders.com/media/bagriders/tech_section/bag_riders/installation_manuals/air_lift/suspension/audi/RS6/audi_RS6_c7_air_lift_front_and_rear_kits_78573_78673.pdf,Industrial & Construction,Equipment Manuals
218716c7-3593-5b88-a1df-c90ceb20eca6,14348640,en,30,https://villageatriverbend.net/wp-content/uploads/2022/07/VRB_Fireplace_Manual_Martin.pdf,Industrial & Construction,Equipment Manuals
baf47f6b-edb2-5a73-bef7-c19760853a1d,751925,en,21,https://rohmfs-rohm-com-cn.oss-cn-shanghai.aliyuncs.com/en/products/databook/applinote/ic/power/acdc_converter/bm2p016-evk-002_ug-e.pdf,Industrial & Construction,Equipment Manuals
0e99c540-a6a7-5ff7-a0a9-81afdd87b013,1214082,en,39,https://www.solaris-shop.com/content/TS-45%20Manual.pdf,Industrial & Construction,Equipment Manuals
6a99f599-9f0f-5322-b592-a94ef0ac1dd0,34738290,en,87,http://www.gpa00.ru/source/doc/catalog-series-A.pdf,Industrial & Construction,Equipment Manuals
a15dd310-c55d-5cde-9f9d-fd57cfb160e6,998372,en,30,https://www.johnbrooks.ca/hubfs/JohnBrooks/Resources/Alfa-Laval-BladeClean-Manual.pdf,Industrial & Construction,Equipment Manuals
b12c50bc-0f1f-5475-9ab1-dd395b40313f,26126852,en,117,http://org.downloadcenter.samsung.com/downloadfile/ContentsFile.aspx?CDSite=UNI_ES&CttFileID=6449553&CDCttType=UM&ModelType=N&ModelName=UE55KU6500U&VPath=UM/201605/20160518171226710/ENG-JZDVBEUK-1.0.9.pdf,Industrial & Construction,Equipment Manuals
b19e46eb-3e2d-539f-8e8f-9a7840433591,7951208,en,92,https://spareco.com.au/wp-content/uploads/2021/12/power-transmission-preventive-maintenance-manual.pdf,Industrial & Construction,Equipment Manuals
30be18ba-8fb1-5b91-844a-35b4cf47b636,37282475,en,130,https://www.rxelectronics.de/datasheet/2f/E5AC-CC4A5M-013.pdf,Industrial & Construction,Equipment Manuals
7061f983-fbee-5169-8bab-b7cbbd4759bb,2261939,en,78,https://www.c-o-k.ru/library/instructions/lennox/avtomatika-regulyatory-moduli-termostaty/8556/25331.pdf,Industrial & Construction,Equipment Manuals
3bae9f34-5a70-5f39-9f7a-07d5aaf186cf,954898,en,24,https://www.amarradio.com/s/64c8db09821840e583be8160/670e69b1ffb37e002bec5feb/amar-radio-corporation-76342-308lf-amphenol-itm26049.pdf,Industrial & Construction,Technical Specifications
d83cbcca-5d4d-5144-b5a3-9bb3e498ba5a,208740,en,20,http://www.hsr.ca.gov/docs/programs/eir_memos/Proj_Guidelines_TM300_04R0.pdf,Industrial & Construction,Technical Specifications
04a155ba-3d7d-5f72-a9a9-7507af752e94,8944147,en,77,https://gadaceramic.ro/wp-content/uploads/2024/10/Purity_of_Marble_2024.pdf,Industrial & Construction,Technical Specifications
86386f6a-9aa9-5329-9aa0-2dd5caf0e535,30199547,en,26,https://baztehshop.ru/f/4vke_lineinye_podshipniki.pdf,Industrial & Construction,Technical Specifications
d918928c-bd51-59d1-8dcf-abfa5d0864d7,5354203,en,28,https://www.infinite-electronics.ru/datasheet/42-SR626SW-30.pdf,Industrial & Construction,Technical Specifications
e9dd9d13-c022-597f-a467-8cb19823d3ba,799930,zh,67,http://www.sdyhjckj.com/upload/file/202010/1602234170682412.pdf,Industrial & Construction,Engineering Reports
86f8b4d7-bcfc-580a-8296-9755aaef357d,1974860,zh,38,http://www.yy.gov.cn/attach/-1/1807040849425304013.pdf,Industrial & Construction,Engineering Reports
556c6e9d-8748-57e1-a63c-11268f4d76f0,5086120,en,36,https://www.aaees.org/assets/docs/library/E3SAwards2013-SuperiorAchievement.pdf,Industrial & Construction,Engineering Reports
192afafd-dc48-55ad-bbde-e67b7faa59ca,3317827,en,26,https://localenergycodes.com/download/1877/file_path/fieldList/SF+Retrofits-Explorer+Webinar-2024-09-11.pdf,Industrial & Construction,Engineering Reports
ab1d5ff8-e53c-5f0e-8c5f-27e169453cee,2966976,en,38,https://cms5.revize.com/revize/eastchester/departments/docs/203%20Beech%20St%20Traffic%20Report%20DTS.pdf,Industrial & Construction,Engineering Reports
c400d2e6-c695-5b56-bcaa-ec58da72d3e2,656460,en,36,https://led-italia.it/prodotti/v-tac/plafoniere/14611/download/nRP5-y7/v-tac-14611-reportlvd-14611.pdf.pdf,Industrial & Construction,Engineering Reports
4bb773d0-0b21-554d-9803-3ed17be89c88,1831198,en,53,https://s3.eu-west-2.amazonaws.com/dna-bsr/images/Noise-Impact-Assessment.pdf,Industrial & Construction,Engineering Reports
df682417-f653-512e-9afa-2015356db73b,2838110,en,66,https://pubs.lib.uiowa.edu/igsar/article/889/galley/109903/view/,Industrial & Construction,Engineering Reports
50cc3daf-0d19-5653-a739-dd2d9723da09,1329504,en,41,https://single-market-economy.ec.europa.eu/system/files/2021-11/ECSO_CFS_Bulgaria_2021.pdf,Industrial & Construction,Engineering Reports
74b6126e-4b3c-5929-a517-4b51f3d4d938,27250510,en,101,https://files.ceqanet.opr.ca.gov/305547-1/attachment/rzOr0KjYi9Gn5i8GY6obUsVmLezIHi2KTQoeoC5GsC1-Uhm21O7M16negIT6Qn_kFGqi0Ex75JEGIYOe0,Industrial & Construction,Engineering Reports
1d2eed3c-da47-59d0-af31-fc0d80e0a6f5,1544287,en,24,https://ozone.unep.org/system/files/documents/4_Refrigerant%20conversion%20activities%20including%20energy%20efficiency%20in%20Japan.pdf,Industrial & Construction,Engineering Reports
9539fab6-250d-57f5-9cdb-b1e98aba2610,1353498,en,40,http://qcauat.australiaeast.cloudapp.azure.com/wp-content/uploads/2019/05/25591_Seqwater-submission-Appendix-F-1.pdf,Industrial & Construction,Engineering Reports
e9cc097e-48db-5ad6-a26a-d9c1ca6c21e2,1122636,en,41,https://cameronstephen.co.uk/wp-content/uploads/2022/05/Maritime-Ct-Home-Report.pdf,Industrial & Construction,Engineering Reports
4c57a9d4-d2b0-5402-ba0d-027158e5f686,11754807,zh,76,http://mpnr.chengdu.gov.cn/ghhzrzyj/cgjl/2019-08/26/795697dccbc44b12bf2aef141e91ee43/files/d930e7a6582441d19d387c567f1c7447.pdf,Industrial & Construction,Construction Plans
b3fd0e8e-4f22-521d-8480-44d0f1deb98b,6410315,en,30,http://www.landarchconnect.com/2021StudentShow/img/pdf_images_LD6/LD6_RistinWilson_Bowtie.pdf,Industrial & Construction,Construction Plans
525b01a1-c2c8-5fce-bcc9-ab2bcc237762,1381051,zh,94,http://www.spgytdpg.com/Upload/ueditor/file/20211103/1635928496140851.pdf,Industrial & Construction,Construction Plans
86ff8a87-75ec-5338-8ff8-6a12a1a93ed4,3498585,zh,61,http://www.shqs.org.cn/uploads/soft/181122/1-1Q1220Z138.pdf,Industrial & Construction,Construction Plans
cb64b5fd-f717-54ad-9a45-061dfd5aa177,7503454,en,47,http://www.bentleyuser.dk/sites/default/files/files/W11%20-%20Creating%20a%20Reality%20Model%20-%20part%201.pdf,Industrial & Construction,Construction Plans
419ee582-df42-5eba-b648-5843c9add482,4009175,en,27,https://sizewellcdco.co.uk/wp-content/uploads/2020/06/SZC_Bk6_ES_V1_Ch1_Introduction.pdf,Industrial & Construction,Construction Plans
af08d15d-e79c-5721-94da-fcb0331194f0,41327334,en,72,http://www.creativeneighbourhoods.ca/reports/Bayview_RevisedFinal(P).pdf,Industrial & Construction,Construction Plans
3f43e00d-3e9b-5a8e-abd3-665e369baae8,4861846,en,39,http://www.rdu.com/wp-content/uploads/2023/04/Balfour-Beatty-Project-OpportuntiesMarch-2023.pdf,Industrial & Construction,Construction Plans
e35d8a34-b577-5663-a6a1-bc45e721ff20,1715877,zh,142,https://www.responsiblebusiness.org/media/docs/RBA-VAP-Standard-Chinese.pdf,Industrial & Construction,Safety Standards
